% This file contains an extracted local summary of land-surface 
% temperature results produced by the Berkeley Earth averaging 
% method for the location: 
% 
%    45.81 N, 5.77 E
% 
% The Berkeley Earth method takes temperature observations from a large 
% collection of weather monitoring stations and produces an estimate of 
% the underlying global temperature field across all of the Earth's 
% land areas.  Once this temperature field has been generated, it is 
% possible to estimate the temperature evolution of individual locations 
% simply by sampling the field at the locaiton in question.  This 
% file contains such a local estimate.
% 
% Temperatures are in Celsius and reported as anomalies relative to the 
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
% interval for statistical noise and spatial undersampling effects.  Such 
% uncertainties are expected to account for the effects of random 
% noise as well as random biases affecting station trends and random 
% shifts in station baselines.  The analysis framework is expected to be 
% robust against most forms of bias; however, the impact of some forms of 
% possible systematic bias is still being studied.
% 
% The current dataset presented here is described as: 
% 
%   Berkeley Earth analysis for mean temperature on complete dataset
% 
% 
% This analysis was run on 06-Jan-2021 15:35:34
% 
% Global results are based on 50564 time series 
%   with 20694236 data points
% 
% The current location is characterized by: 
%%   Location: 45.81 N, 5.77 E
%%   Country: France
%%   Nearby Cities: Lyon, Geneva, Grenoble, Villeurbanne, Chambéry, Vénissieux
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 113
%%   Temperature obeservations within 200 km: 70217
% 
% Note that all results reported here are derived from the full field 
% analysis and may use information from stations a great distance from the 
% target location when more local sources are not available.  In general, 
% the temperature anomaly field has significant correlation extending over 
% greater than 1000 km, which allows even distant stations to provide some 
% insight at times when local coverage may be lacking. 
% 
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 8.54 +/- 0.83
% 
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%      -0.37   1.29   4.43   7.60  11.97  15.35  17.58  16.87  14.04   9.13   4.00   0.60
%% +/-   0.96   0.85   0.85   0.85   0.85   0.86   0.89   0.88   0.85   0.83   0.89   0.99
% 
% For each month, we report the estimated land-surface anomaly for that 
% month and its uncertainty.  We also report the corresponding values for 
% year, five-year, ten-year, and twenty-year moving averages CENTERED about 
% that month (rounding down if the center is in between months).  For example, 
% the annual average from January to December 1950 is reported at June 1950. 
% 
% Values are reported as missing (i.e. NaN) when station coverage near 
% this location becomes too low.  Time averages over intervals with some 
% missing data will be reported as long as at least 75% of the necessary 
% values are available.
% 
%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
% Year, Month,  Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.
YearMonth;AnomalyMonth;AnomalyMonthErr;AnomalyYear;AnomalyYearErr;AnomalyFive;AnomalyFiveErr;AnomlyTen;AnomalyTenErr;AnomalyTwenty;AnomalyTwentyErr
1765-05;-0.325;1.216;-0.320;1.590;-0.671;1.027;-0.665;0.910;-0.523;0.920
1765-06;0.892;4.276;-0.560;1.514;-0.644;1.052;-0.674;0.930;-0.532;0.923
1765-07;-1.604;5.276;-1.191;1.635;-0.629;1.112;-0.697;0.928;-0.530;0.926
1765-08;-0.599;2.655;-1.222;1.645;-0.681;1.153;-0.690;0.933;-0.525;0.929
1765-09;-0.922;1.216;-1.330;1.592;-0.693;1.145;-0.680;0.950;-0.522;0.932
1765-10;-0.175;1.252;-1.224;1.651;-0.677;1.176;-0.681;0.948;-0.520;0.935
1765-11;-1.090;3.282;-1.167;1.735;-0.641;1.180;-0.675;0.962;-0.520;0.938
1765-12;-2.727;2.173;-1.151;2.315;-0.655;1.183;-0.689;0.933;-0.526;0.941
1766-01;-5.749;9.631;-1.105;3.021;-0.651;1.188;-0.666;0.948;-0.543;0.942
1766-02;-2.680;3.067;-0.971;3.157;-0.671;1.176;-0.684;0.962;-0.543;0.943
1766-03;-0.746;2.212;-0.865;3.256;-0.667;1.190;-0.705;0.976;-0.538;0.945
1766-04;1.043;4.387;-0.867;3.021;-0.630;1.203;-0.724;0.992;-0.533;0.946
1766-05;0.347;3.392;-0.733;2.768;-0.600;1.246;-0.722;0.993;-0.542;0.945
1766-06;1.087;8.827;-0.672;2.613;-0.632;1.303;-0.735;1.004;-0.549;0.951
1766-07;-1.054;4.955;-0.690;1.879;-0.652;1.218;-0.739;1.008;-0.547;0.954
1766-08;1.015;3.453;-0.284;1.299;-0.689;1.224;-0.747;1.028;-0.542;0.961
1766-09;0.345;2.471;-0.214;1.178;-0.675;1.222;-0.758;1.037;-0.554;0.964
1766-10;-0.189;3.401;-0.414;1.177;-0.651;1.223;-0.739;1.042;-0.551;0.967
1766-11;0.512;3.379;-0.507;1.145;-0.677;1.257;-0.747;1.061;-0.542;0.970
1766-12;-1.996;4.116;-0.650;1.230;-0.704;1.276;-0.715;1.085;-0.537;0.973
1767-01;-5.962;6.804;-0.560;1.185;-0.717;1.278;-0.721;1.070;-0.531;0.978
1767-02;2.188;10.016;-0.631;1.267;-0.696;1.289;-0.692;1.071;-0.531;0.976
1767-03;0.098;7.906;-0.703;1.411;-0.680;1.292;-0.652;1.079;-0.519;0.978
1767-04;-1.354;7.062;-0.721;1.395;-0.710;1.302;-0.673;1.087;-0.524;0.984
1767-05;-0.779;2.587;-0.675;2.152;-0.679;1.300;-0.697;1.092;-0.535;0.990
1767-06;-0.628;3.853;-0.753;2.273;-0.703;1.301;-0.682;1.092;-0.547;0.991
1767-07;0.034;5.433;-0.511;2.149;-0.771;1.281;-0.698;1.091;-0.563;0.996
1767-08;0.156;2.332;-0.793;1.976;-0.740;1.309;-0.688;1.116;-0.562;0.997
1767-09;-0.514;3.868;-1.001;2.017;-0.781;1.347;-0.678;1.122;-0.557;0.998
1767-10;-0.409;3.550;-0.822;1.903;-0.810;1.383;-0.648;1.143;-0.541;0.998
1767-11;1.065;11.660;-0.721;1.874;-0.814;1.398;-0.622;1.154;-0.534;1.003
1767-12;-2.929;5.395;-0.746;1.803;-0.840;1.316;-0.577;1.176;-0.538;1.002
1768-01;-3.058;6.659;-0.740;1.720;-0.853;1.456;-0.536;1.180;-0.525;1.003
1768-02;-1.192;7.598;-0.737;1.636;-0.842;1.464;-0.573;1.180;-0.526;0.996
1768-03;-2.407;6.002;-0.815;1.470;-0.817;1.494;-0.573;1.189;-0.528;0.997
1768-04;0.795;2.469;-0.808;1.342;-0.832;1.470;-0.578;1.207;-0.519;1.004
1768-05;0.440;2.895;-0.879;1.493;-0.814;1.485;-0.568;1.212;-0.518;1.010
1768-06;-0.939;2.165;-0.759;1.699;-0.780;1.414;-0.576;1.227;-0.525;1.015
1768-07;0.111;2.616;-0.475;1.830;-0.685;1.426;-0.587;1.248;-0.507;1.019
1768-08;0.196;1.982;-0.436;2.478;-0.660;1.436;-0.604;1.268;-0.499;1.035
1768-09;-1.456;3.595;-0.367;3.330;-0.672;1.444;-0.589;1.285;-0.500;1.040
1768-10;-0.319;2.909;-0.413;3.165;-0.738;1.441;-0.569;1.296;-0.496;1.048
1768-11;0.208;6.263;-0.436;3.822;-0.721;1.423;-0.559;1.313;-0.495;1.049
1768-12;-1.488;9.744;-0.408;3.886;-0.763;1.440;-0.554;1.316;-0.491;1.055
1769-01;0.351;8.128;-0.490;3.796;-0.738;1.437;-0.569;1.326;-0.511;1.061
1769-02;-0.725;5.803;-0.548;4.307;-0.757;1.474;-0.577;1.336;-0.510;1.063
1769-03;-1.574;5.995;-0.492;3.980;-0.776;1.479;-0.544;1.340;-0.509;1.071
1769-04;0.235;5.525;-0.828;3.871;-0.773;1.468;-0.528;1.343;-0.500;1.081
1769-05;0.162;6.552;-0.788;3.441;-0.822;1.488;-0.542;1.352;-0.496;1.089
1769-06;-0.599;2.767;-0.770;2.494;-0.778;1.508;-0.549;1.380;-0.503;1.097
1769-07;-0.869;2.681;-0.987;2.119;-0.683;1.501;-0.555;1.409;-0.512;1.103
1769-08;-0.504;4.546;-0.965;1.834;-0.683;1.475;-0.526;1.423;-0.511;1.106
1769-09;-0.788;0.905;-0.992;1.923;-0.664;1.469;-0.521;1.424;-0.511;1.110
1769-10;-4.346;2.666;-1.175;2.223;-0.643;1.449;-0.519;1.426;-0.509;1.112
1769-11;0.694;1.670;-1.239;1.872;-0.655;1.423;-0.530;1.429;-0.493;1.110
1769-12;-1.281;3.591;-1.246;1.544;-0.617;1.438;-0.559;1.426;-0.477;1.113
1770-01;-2.246;7.220;-1.372;1.559;-0.619;1.429;-0.574;1.418;-0.481;1.116
1770-02;-0.462;3.624;-1.322;1.582;-0.610;1.458;-0.536;1.427;-0.487;1.119
1770-03;-1.896;2.995;-1.207;1.733;-0.598;1.456;-0.536;1.426;-0.468;1.126
1770-04;-1.969;7.522;-0.935;1.598;-0.576;1.469;-0.537;1.430;-0.482;1.133
1770-05;-0.598;1.625;-0.994;1.754;-0.573;1.500;-0.543;1.441;-0.475;1.151
1770-06;-0.684;5.673;-0.944;1.722;-0.510;1.513;-0.545;1.458;-0.472;1.160
1770-07;-2.379;2.157;-0.761;1.749;-0.444;1.455;-0.531;1.456;-0.470;1.169
1770-08;0.088;5.092;-0.820;1.765;-0.466;1.398;-0.527;1.462;-0.464;1.170
1770-09;0.600;2.808;-0.787;1.689;-0.453;1.441;-0.521;1.467;-0.462;1.156
1770-10;-1.083;3.325;-0.865;1.615;-0.478;1.456;-0.525;1.464;-0.458;1.154
1770-11;-0.020;8.593;-0.703;1.602;-0.496;1.459;-0.522;1.464;-0.462;1.157
1770-12;-0.676;5.262;-0.763;1.560;-0.496;1.487;-0.514;1.459;-0.474;1.150
1771-01;-0.047;2.430;-0.531;1.673;-0.523;1.511;-0.494;1.466;-0.465;1.151
1771-02;-1.176;2.279;-0.545;1.659;-0.537;1.541;-0.466;1.466;-0.466;1.162
1771-03;-1.495;3.724;-0.663;1.580;-0.511;1.546;-0.450;1.456;-0.467;1.162
1771-04;-2.912;4.994;-0.572;1.594;-0.508;1.534;-0.456;1.455;-0.456;1.168
1771-05;1.348;8.777;-0.773;1.446;-0.519;1.521;-0.477;1.458;-0.454;1.165
1771-06;-1.405;2.790;-0.663;1.722;-0.476;1.490;-0.485;1.469;-0.453;1.165
1771-07;0.405;1.400;-0.681;2.028;-0.485;1.318;-0.476;1.477;-0.454;1.161
1771-08;-0.079;3.294;-0.403;2.639;-0.466;1.308;-0.480;1.496;-0.453;1.154
1771-09;-0.815;2.587;-0.174;2.381;-0.414;1.312;-0.502;1.497;-0.456;1.174
1771-10;0.003;1.584;0.058;2.009;-0.404;1.338;-0.506;1.482;-0.455;1.170
1771-11;-2.429;2.439;-0.175;1.496;-0.407;1.358;-0.517;1.473;-0.448;1.172
1771-12;0.647;4.223;0.079;2.023;-0.394;1.414;-0.510;1.461;-0.429;1.149
1772-01;-0.268;9.329;0.038;2.252;-0.392;1.483;-0.478;1.492;-0.428;1.160
1772-02;2.166;11.771;0.103;2.188;-0.356;1.498;-0.508;1.470;-0.441;1.129
1772-03;1.247;2.742;0.187;2.218;-0.363;1.516;-0.493;1.444;-0.431;1.157
1772-04;-0.118;2.945;0.264;2.142;-0.328;1.524;-0.491;1.452;-0.448;1.154
1772-05;-1.459;1.116;0.570;1.926;-0.380;1.508;-0.498;1.454;-0.460;1.151
1772-06;1.652;6.965;0.586;1.918;-0.414;1.504;-0.500;1.477;-0.452;1.150
1772-07;-0.095;3.728;0.685;1.588;-0.377;1.526;-0.513;1.501;-0.452;1.157
1772-08;0.707;4.907;0.294;2.006;-0.331;1.544;-0.506;1.504;-0.449;1.162
1772-09;0.191;4.207;0.056;1.794;-0.292;1.538;-0.503;1.499;-0.450;1.162
1772-10;0.928;2.793;0.006;1.706;-0.265;1.517;-0.496;1.473;-0.450;1.162
1772-11;1.247;7.048;0.074;1.723;-0.271;1.508;-0.502;1.466;-0.458;1.162
1772-12;0.837;4.508;-0.143;2.018;-0.249;1.505;-0.502;1.439;-0.448;1.161
1773-01;0.914;2.211;-0.258;2.173;-0.209;1.526;-0.482;1.400;-0.426;1.387
1773-02;-2.524;3.450;-0.372;2.084;-0.213;1.526;-0.483;1.354;-0.429;1.396
1773-03;-1.603;2.451;-0.382;2.031;-0.226;1.518;-0.466;1.369;-0.425;1.406
1773-04;-0.721;2.844;-0.467;1.863;-0.218;1.520;-0.461;1.372;-0.423;1.416
1773-05;-0.646;2.361;-0.611;2.071;-0.230;1.498;-0.458;1.381;-0.415;1.414
1773-06;-0.952;2.686;-0.588;1.902;-0.248;1.505;-0.455;1.385;-0.416;1.400
1773-07;-1.478;2.418;-0.682;1.561;-0.304;1.475;-0.443;1.392;-0.409;1.397
1773-08;-0.662;2.550;-0.434;1.730;-0.272;1.485;-0.435;1.417;-0.415;1.402
1773-09;0.079;2.426;-0.172;1.890;-0.228;1.471;-0.442;1.419;-0.410;1.408
1773-10;-0.098;2.398;-0.046;1.618;-0.174;1.458;-0.451;1.420;-0.400;1.411
1773-11;-0.481;7.522;0.008;1.836;-0.232;1.457;-0.455;1.404;-0.394;1.420
1773-12;1.117;5.100;0.105;2.118;-0.208;1.461;-0.435;1.398;-0.398;1.415
1774-01;-0.214;8.092;0.165;2.537;-0.214;1.469;-0.472;1.338;-0.414;1.410
1774-02;0.448;8.231;0.358;2.646;-0.203;1.479;-0.459;1.313;-0.433;1.397
1774-03;1.544;2.968;0.251;2.733;-0.227;1.480;-0.445;1.306;-0.427;1.388
1774-04;0.786;5.977;0.072;2.580;-0.239;1.478;-0.427;1.340;-0.433;1.388
1774-05;0.011;1.379;-0.093;2.531;-0.212;1.476;-0.417;1.364;-0.429;1.391
1774-06;0.205;9.914;-0.463;2.280;-0.242;1.459;-0.427;1.386;-0.429;1.384
1774-07;-0.756;9.608;-0.445;2.116;-0.272;1.506;-0.422;1.412;-0.425;1.387
1774-08;1.657;2.634;-0.292;1.869;-0.332;1.558;-0.418;1.420;-0.424;1.371
1774-09;-1.206;2.106;-0.383;1.708;-0.322;1.531;-0.406;1.429;-0.413;1.366
1774-10;-2.243;6.691;-0.478;1.785;-0.339;1.522;-0.357;1.443;-0.417;1.361
1774-11;-2.464;5.336;-0.560;1.523;-0.341;1.553;-0.361;1.438;-0.417;1.380
1774-12;-3.327;6.004;-0.521;1.659;-0.384;1.581;-0.328;1.443;-0.435;1.381
1775-01;0.005;7.341;-0.456;2.258;-0.408;1.615;-0.331;1.450;-0.444;1.375
1775-02;2.279;1.755;-0.607;2.612;-0.402;1.592;-0.350;1.457;-0.448;1.392
1775-03;0.453;1.209;-0.523;2.902;-0.408;1.578;-0.316;1.456;-0.471;1.369
1775-04;-0.348;3.937;-0.388;2.332;-0.416;1.532;-0.305;1.447;-0.481;1.351
1775-05;-0.979;6.717;-0.244;1.627;-0.431;1.508;-0.285;1.457;-0.478;1.342
1775-06;0.671;6.219;-0.115;1.583;-0.494;1.476;-0.270;1.463;-0.480;1.336
1775-07;0.026;3.522;-0.395;1.565;-0.520;1.466;-0.244;1.483;-0.475;1.326
1775-08;-0.153;5.475;-0.524;1.479;-0.500;1.465;-0.238;1.483;-0.477;1.313
1775-09;-0.192;4.920;-0.465;1.459;-0.479;1.444;-0.244;1.463;-0.468;1.313
1775-10;-0.629;2.289;-0.410;1.453;-0.444;1.441;-0.234;1.461;-0.473;1.293
1775-11;-0.739;2.514;-0.509;1.356;-0.419;1.444;-0.248;1.443;-0.471;1.288
1775-12;-1.769;2.381;-0.560;1.371;-0.413;1.426;-0.259;1.439;-0.460;1.285
1776-01;-3.364;2.799;-0.560;1.400;-0.363;1.430;-0.263;1.438;-0.436;1.297
1776-02;0.729;5.925;-0.497;1.396;-0.333;1.453;-0.248;1.460;-0.426;1.299
1776-03;1.164;2.763;-0.670;1.429;-0.373;1.465;-0.230;1.456;-0.432;1.284
1776-04;0.310;3.345;-0.676;1.454;-0.395;1.480;-0.187;1.456;-0.432;1.279
1776-05;-2.161;5.402;-0.681;1.427;-0.390;1.475;-0.186;1.447;-0.433;1.268
1776-06;0.052;1.801;-0.630;1.422;-0.393;1.478;-0.171;1.443;-0.432;1.263
1776-07;0.036;4.637;-0.524;1.685;-0.459;1.481;-0.169;1.431;-0.433;1.259
1776-08;0.600;3.606;-0.705;1.528;-0.452;1.458;-0.159;1.419;-0.443;1.251
1776-09;-2.268;4.067;-0.645;1.531;-0.477;1.457;-0.154;1.431;-0.450;1.249
1776-10;-0.703;5.148;-0.767;1.508;-0.450;1.473;-0.170;1.425;-0.462;1.224
1776-11;-0.798;3.146;-0.717;1.622;-0.427;1.477;-0.148;1.419;-0.471;1.217
1776-12;-1.158;4.151;-0.800;1.627;-0.460;1.479;-0.143;1.385;-0.465;1.208
1777-01;-2.091;6.432;-0.929;1.702;-0.453;1.499;-0.134;1.407;-0.448;1.223
1777-02;-1.442;3.380;-0.893;1.568;-0.481;1.519;-0.190;1.397;-0.460;1.203
1777-03;1.880;1.783;-0.716;1.595;-0.449;1.538;-0.210;1.413;-0.456;1.174
1777-04;-1.146;4.278;-0.623;1.421;-0.386;1.542;-0.223;1.408;-0.453;1.174
1777-05;-1.561;2.897;-0.523;1.481;-0.341;1.533;-0.223;1.406;-0.457;1.167
1777-06;-0.944;4.067;-0.674;1.448;-0.242;1.543;-0.221;1.404;-0.450;1.177
1777-07;-1.519;3.187;-0.555;1.214;-0.284;1.548;-0.205;1.403;-0.453;1.174
1777-08;1.035;2.615;-0.545;1.493;-0.369;1.544;-0.209;1.383;-0.452;1.168
1777-09;-0.145;5.233;-0.728;1.726;-0.339;1.551;-0.222;1.370;-0.451;1.157
1777-10;0.408;4.406;-0.521;1.675;-0.346;1.549;-0.252;1.346;-0.449;1.139
1777-11;0.401;3.652;-0.320;1.563;-0.298;1.560;-0.294;1.322;-0.455;1.139
1777-12;-2.966;1.989;-0.288;1.845;-0.292;1.570;-0.319;1.306;-0.434;1.119
1778-01;-0.661;5.325;-0.034;1.782;-0.279;1.581;-0.316;1.494;-0.418;1.114
1778-02;-1.317;3.970;-0.028;1.832;-0.262;1.576;-0.285;1.506;-0.406;1.098
1778-03;-0.323;2.722;-0.208;2.188;-0.263;1.547;-0.278;1.505;-0.391;1.116
1778-04;1.339;3.216;-0.360;2.269;-0.250;1.551;-0.268;1.510;-0.392;1.116
1778-05;0.849;2.295;-0.409;1.702;-0.267;1.534;-0.261;1.513;-0.389;1.106
1778-06;-0.557;8.222;-0.085;1.793;-0.270;1.532;-0.257;1.501;-0.383;1.098
1778-07;1.530;2.651;-0.376;2.180;-0.223;1.546;-0.231;1.494;-0.378;1.090
1778-08;1.103;5.396;-0.193;3.219;-0.224;1.546;-0.226;1.485;-0.380;1.078
1778-09;-2.300;2.220;-0.161;3.252;-0.232;1.548;-0.230;1.478;-0.373;1.072
1778-10;-1.412;4.675;-0.077;2.868;-0.200;1.550;-0.231;1.486;-0.378;1.062
1778-11;-0.197;6.081;-0.031;2.952;-0.140;1.540;-0.228;1.482;-0.390;1.050
1778-12;0.926;2.484;-0.133;2.781;-0.135;1.520;-0.242;1.465;-0.399;1.055
1779-01;-4.152;9.729;-0.285;2.810;-0.123;1.491;-0.260;1.473;-0.409;1.071
1779-02;0.879;11.989;-0.381;2.600;-0.116;1.460;-0.288;1.459;-0.403;1.059
1779-03;0.062;3.267;-0.127;2.598;-0.081;1.460;-0.310;1.447;-0.410;1.046
1779-04;2.351;5.032;0.116;2.577;-0.101;1.447;-0.338;1.443;-0.408;1.060
1779-05;1.396;2.521;0.152;3.075;-0.085;1.428;-0.317;1.428;-0.399;1.069
1779-06;-1.777;5.060;0.294;3.414;-0.045;1.392;-0.309;1.402;-0.403;1.070
1779-07;-0.299;2.067;0.428;2.447;0.003;1.399;-0.296;1.379;-0.402;1.071
1779-08;-0.050;2.769;0.121;1.784;-0.048;1.382;-0.321;1.347;-0.399;1.062
1779-09;0.742;2.562;0.303;1.792;-0.099;1.415;-0.304;1.327;-0.400;1.057
1779-10;1.505;4.795;0.046;1.965;-0.106;1.401;-0.315;1.318;-0.388;1.060
1779-11;0.244;3.474;0.087;2.019;-0.105;1.385;-0.304;1.326;-0.402;1.054
1779-12;2.619;5.213;0.321;2.016;-0.059;1.358;-0.311;1.330;-0.402;1.048
1780-01;-2.537;5.883;0.410;2.035;-0.003;1.320;-0.314;1.337;-0.393;1.051
1780-02;-2.807;7.021;0.487;1.944;-0.016;1.289;-0.361;1.342;-0.387;1.058
1780-03;2.249;2.987;0.407;1.785;-0.036;1.276;-0.406;1.324;-0.378;1.055
1780-04;-0.736;1.932;0.291;1.773;-0.088;1.274;-0.424;1.320;-0.375;1.043
1780-05;1.889;4.394;0.128;1.781;-0.158;1.249;-0.414;1.305;-0.369;1.036
1780-06;1.033;7.802;-0.252;1.706;-0.145;1.247;-0.415;1.294;-0.364;1.033
1780-07;0.770;5.874;-0.088;1.458;-0.113;1.442;-0.419;1.281;-0.357;1.037
1780-08;0.871;8.006;0.203;1.692;-0.070;1.468;-0.427;1.265;-0.353;1.029
1780-09;-0.216;3.809;0.073;1.773;-0.077;1.473;-0.415;1.247;-0.360;1.027
1780-10;0.115;1.746;0.317;2.083;-0.091;1.478;-0.420;1.241;-0.351;1.020
1780-11;-1.718;1.842;0.283;2.194;-0.102;1.487;-0.420;1.229;-0.350;1.006
1780-12;-1.943;3.632;0.225;2.044;-0.102;1.472;-0.406;1.223;-0.349;0.993
1781-01;-0.559;6.680;0.222;1.988;-0.099;1.454;-0.378;1.231;-0.340;0.992
1781-02;0.674;9.319;0.237;1.918;-0.119;1.372;-0.385;1.212;-0.337;0.993
1781-03;0.692;1.720;0.239;1.940;-0.087;1.336;-0.415;1.206;-0.329;0.994
1781-04;2.191;4.304;0.070;1.906;-0.067;1.323;-0.408;1.193;-0.306;0.989
1781-05;1.484;4.027;0.227;1.761;-0.066;1.326;-0.388;1.186;-0.312;0.988
1781-06;0.342;1.936;0.492;1.535;-0.091;1.287;-0.379;1.172;-0.305;0.977
1781-07;0.734;2.222;0.608;1.269;-0.061;1.291;-0.391;1.155;-0.307;0.970
1781-08;1.046;1.510;0.172;1.230;-0.125;1.295;-0.406;1.136;-0.300;0.963
1781-09;-0.195;4.720;0.017;1.259;-0.143;1.279;-0.398;1.121;-0.297;0.958
1781-10;-1.904;1.167;-0.297;1.490;-0.226;1.243;-0.417;1.111;-0.302;0.952
1781-11;0.156;3.523;-0.544;1.296;-0.206;1.210;-0.425;1.094;-0.300;0.948
1781-12;1.246;6.687;-0.421;1.281;-0.158;1.180;-0.420;1.081;-0.302;0.942
1782-01;0.825;3.652;-0.328;1.254;-0.138;1.123;-0.419;1.077;-0.300;0.953
1782-02;-4.557;7.385;-0.392;1.353;-0.161;1.044;-0.411;1.074;-0.313;0.958
1782-03;-1.159;7.167;-0.492;1.432;-0.159;0.985;-0.420;1.071;-0.313;0.953
1782-04;-1.583;2.426;-0.559;1.638;-0.244;0.964;-0.415;1.054;-0.304;0.949
1782-05;-1.482;2.157;-0.886;1.746;-0.268;0.968;-0.417;1.051;-0.300;0.945
1782-06;1.822;2.184;-1.172;1.239;-0.379;0.956;-0.400;1.037;-0.307;0.938
1782-07;1.854;2.744;-1.136;0.920;-0.343;0.952;-0.393;1.008;-0.307;0.932
1782-08;0.269;2.172;-0.653;1.415;-0.352;0.934;-0.397;0.994;-0.308;0.924
1782-09;-1.394;2.017;-0.616;0.942;-0.472;0.909;-0.400;0.984;-0.317;0.907
1782-10;-2.699;5.608;-0.444;1.202;-0.502;0.915;-0.403;0.979;-0.319;0.901
1782-11;-3.769;4.800;-0.306;1.273;-0.529;1.213;-0.407;0.961;-0.326;0.888
1782-12;-2.192;4.563;-0.502;1.311;-0.538;1.103;-0.366;0.962;-0.332;0.880
1783-01;1.258;3.317;-0.516;1.246;-0.559;1.019;-0.355;0.961;-0.347;0.875
1783-02;1.241;2.713;-0.545;1.149;-0.592;0.908;-0.329;0.957;-0.334;0.880
1783-03;-0.718;2.084;-0.463;1.143;-0.567;0.866;-0.316;0.958;-0.326;0.871
1783-04;0.487;2.695;-0.253;1.118;-0.590;0.859;-0.323;0.951;-0.329;0.866
1783-05;0.175;5.347;0.048;1.044;-0.572;0.853;-0.321;0.946;-0.330;0.864
1783-06;-0.540;5.864;0.184;1.252;-0.542;0.858;-0.311;0.930;-0.329;0.855
1783-07;1.687;2.351;-0.118;3.215;-0.534;0.874;-0.314;0.907;-0.313;0.856
1783-08;-0.079;2.229;-0.466;4.001;-0.547;0.922;-0.325;0.850;-0.301;0.851
1783-09;-0.407;5.230;-0.494;4.292;-0.597;0.905;-0.305;0.825;-0.304;0.843
1783-10;-0.184;5.599;-0.752;4.428;-0.616;0.914;-0.306;0.809;-0.300;0.842
1783-11;-0.152;6.787;-0.551;3.977;-0.637;0.856;-0.326;0.796;-0.297;0.848
1783-12;-0.564;2.066;-0.412;3.841;-0.623;0.845;-0.363;0.800;-0.298;0.837
1784-01;-2.359;9.650;-0.480;3.679;-0.658;0.813;-0.346;0.772;-0.297;0.830
1784-02;-2.937;8.954;-0.593;3.372;-0.697;0.818;-0.348;0.767;-0.286;0.825
1784-03;-1.057;4.435;-0.487;2.563;-0.715;0.834;-0.376;0.752;-0.283;0.816
1784-04;-2.610;2.821;-0.770;2.087;-0.734;0.846;-0.388;0.729;-0.273;0.828
1784-05;2.586;1.437;-0.856;1.215;-0.764;0.805;-0.380;0.713;-0.273;0.828
1784-06;1.131;3.312;-1.148;1.329;-0.795;0.745;-0.378;0.688;-0.271;0.809
1784-07;0.866;3.395;-0.983;0.840;-0.842;0.726;-0.382;0.661;-0.256;0.798
1784-08;-1.433;4.296;-1.017;0.990;-0.774;0.703;-0.380;0.630;-0.263;0.790
1784-09;0.872;5.429;-1.341;0.984;-0.740;0.684;-0.394;0.610;-0.264;0.779
1784-10;-3.586;1.281;-1.336;0.883;-0.723;0.670;-0.419;0.593;-0.258;0.780
1784-11;-1.178;5.723;-1.528;0.824;-0.729;0.651;-0.443;0.585;-0.245;0.791
1784-12;-4.075;3.301;-1.578;0.751;-0.742;0.638;-0.475;0.566;-0.242;0.796
1785-01;-0.379;2.358;-1.691;0.744;-0.783;0.627;-0.455;0.550;-0.268;0.787
1785-02;-3.337;6.872;-1.666;0.782;-0.779;0.630;-0.424;0.543;-0.282;0.772
1785-03;-4.946;6.019;-1.634;1.042;-0.763;0.607;-0.440;0.534;-0.287;0.770
1785-04;-2.557;5.186;-1.437;1.419;-0.717;0.602;-0.446;0.527;-0.278;0.771
1785-05;0.286;1.673;-1.396;1.912;-0.657;0.565;-0.454;0.734;-0.266;0.771
1785-06;0.534;5.068;-1.066;1.610;-0.587;0.618;-0.458;0.672;-0.268;0.763
1785-07;-0.495;2.512;-1.041;1.684;-0.597;0.845;-0.471;0.622;-0.275;0.758
1785-08;-1.134;1.933;-0.771;1.235;-0.588;0.895;-0.468;0.561;-0.270;0.755
1785-09;1.261;1.490;-0.553;1.060;-0.556;0.851;-0.476;0.544;-0.265;0.751
1785-10;-1.221;6.487;-0.252;0.563;-0.554;0.798;-0.467;0.535;-0.254;0.759
1785-11;-0.684;1.520;-0.258;0.536;-0.539;0.712;-0.452;0.531;-0.257;0.761
1785-12;-0.121;2.000;-0.204;0.446;-0.521;0.633;-0.440;0.543;-0.244;0.765
1786-01;-0.073;2.720;-0.274;0.468;-0.528;0.655;-0.417;0.566;-0.222;0.771
1786-02;-0.095;4.402;-0.289;0.441;-0.532;0.647;-0.426;0.588;-0.224;0.757
1786-03;-2.338;4.591;-0.497;0.507;-0.522;0.555;-0.429;0.586;-0.241;0.749
1786-04;1.060;2.623;-0.650;0.690;-0.544;0.472;-0.424;0.601;-0.241;0.751
1786-05;0.216;3.112;-0.733;0.817;-0.586;0.418;-0.439;0.574;-0.232;0.746
1786-06;1.177;3.848;-0.772;0.477;-0.636;0.447;-0.439;0.561;-0.232;0.742
