STATIONS_ID;DATE;QN_4;PRCP;RSKF;SHK_TAG;NM;VPM;PM;TAVG;UPM;TMAX;TMIN
1420;19771124;5;2.4;1;0;7.7;7.9;989.1;5.7;87;7.4;4.4
1420;19771125;5;4.9;8;0;8;6.8;994.2;3.3;86;5.7;2.2
1420;19771126;5;0;8;0;6.3;5.6;999.8;2.1;79;3.6;0.4
1420;19771127;5;0.2;8;0;7.3;5.3;1003.6;1;80;2.1;-0.5
1420;19771128;5;0;7;0;4.3;4.1;1010.4;-1.2;71.00;0.5;-2.3
1420;19771129;5;0;0;0;1;4.3;1008.5;-2;79;1.1;-3.6
1420;19771130;5;0;8;0;5;4.1;1002.8;-2;81;0.6;-8.9
1420;19771201;5;0;0;0;6;5.4;1004.4;1;82;3.4;-1.7
1420;19771202;5;0;1;0;5;4.8;1014.6;1.9;67;3.4;-0.8
1420;19771203;5;0;0;0;2.3;5.3;1021;-0.4;89;3.5;-5.6
1420;19771204;5;0;0;0;2;4.9;1015.6;0.3;77;4.5;-1.7
1420;19771205;5;0;0;0;2;3.7;1004.6;-4.6;82;-0.5;-6.6
1420;19771206;5;6.4;8;0;8;4.2;988.1;-3.8;92;-2.8;-6.6
1420;19771207;5;0.3;1;2;6.3;6.6;988.6;2.2;94;4.3;-3.5
1420;19771208;5;0.9;1;1;7.7;6.8;989.6;3.4;86;5.6;1.9
1420;19771209;5;0.8;1;0;8;6.9;995.5;3;92;3.5;1.9
1420;19771210;5;0;0;0;7.7;7.4;1000;4;91;5.3;1.6
1420;19771211;5;4;1;0;7.7;7.2;1005.1;4.9;84;6.3;2.8
1420;19771212;5;15.1;1;0;8;8.5;1010.9;4.6;100;5.3;4.3
1420;19771213;5;0;1;0;6.7;8.9;1017.7;5;97;8.5;3
1420;19771214;5;0.2;1;0;8;7.3;1020.3;2.7;100;3.6;0.8
1420;19771215;5;0;0;0;8;8.2;1020.1;4.6;98;5.3;3.1
1420;19771216;5;0;0;0;3;7.4;1020.7;3.6;92;6.7;2.6
1420;19771217;5;0;1;0;8;6.6;1016.7;1;100;2.7;0.1
1420;19771218;5;0;1;0;6;6;1012.5;0;97;2;-1.5
1420;19771219;5;0;1;0;7;5.5;1011.4;-1.2;97;-0.3;-1.6
1420;19771220;5;0;1;0;6.3;5.1;1012;-2;96;-0.3;-4.8
1420;19771221;5;0;1;0;4.7;5;1010.2;-1.8;94;-0.1;-3.8
1420;19771222;5;0;1;0;7.7;5.8;1013.5;0.3;94;0.9;-3.6
1420;19771223;5;11.7;1;0;8;7.6;1010;3.4;99;4.7;0.3
1420;19771224;5;0.9;1;0;7.7;11.3;1002.1;11.6;82;13.6;3.9
1420;19771225;5;0;1;0;7;8.3;1009.9;7.4;80;11.1;6.8
1420;19771226;5;3.7;1;0;7.3;8.1;1009.1;6;86;6.9;5.5
1420;19771227;5;8.8;1;0;7.7;8.3;989.4;5.4;91;7.4;4.2
1420;19771228;5;0.8;8;0;7;6.6;990.2;4;81;4.9;2.1
1420;19771229;5;2.3;1;0;7.3;6.8;999.7;4.3;81;6.4;3.4
1420;19771230;5;3.8;8;0;7;6.7;988.6;3.3;85;5.5;2.1
1420;19771231;5;0;1;0;6;6.5;999.6;3.3;84;4.5;1.5
1420;19780101;5;0;1;0;7;6.9;1008.8;3.1;92;4.3;0.9
1420;19780102;5;0.1;1;0;7.3;7.2;1005.3;3.9;88;5.6;3
1420;19780103;5;4;8;0;6;6.3;999.5;3.8;79;6.2;0.8
1420;19780104;5;1.2;7;0;3.3;5.6;1006.9;1.2;85;5.1;-0.3
1420;19780105;5;0;0;1;5;3.7;1023;-2.2;71.00;1.5;-3.3
1420;19780106;5;0;1;1;7.7;4.7;1021.2;-0.6;82;0.3;-3.7
1420;19780107;5;0;0;0;6.3;5.5;1017;1.2;81;5.7;-1.1
1420;19780108;5;0;0;0;7;5;1013.9;-0.6;88;0.6;-4.1
1420;19780109;5;3.2;1;0;8;6.1;1008.5;2.5;84;4.2;-0.4
1420;19780110;5;1.8;1;0;6.7;7.1;1003.4;3.5;89;6.3;2.2
1420;19780111;5;1;1;0;8;7;980.8;4.9;82;6.9;2.3
1420;19780112;5;0;0;0;5.7;6.3;994.6;2.8;83;5.3;2.1
1420;19780113;5;0;0;0;5.7;5.8;1010.2;2.7;78;4.3;1.4
1420;19780114;5;0;1;0;7.7;5.8;1011.1;2.7;80;4;-2.2
1420;19780115;5;0;0;0;4.3;5.2;1001.6;1.6;74;4.6;-1
1420;19780116;5;0;0;0;4.7;5.8;993.8;0.7;88;4;-1.3
1420;19780117;5;0;7;0;5.7;5.2;992.2;-0.8;88;3.2;-3.2
1420;19780118;5;0.8;7;0;8;6.2;992.4;0.4;99;1.1;-3.1
1420;19780119;5;0;8;0;8;5.7;988.6;0.8;89;1.2;0.3
1420;19780120;5;0;0;0;6;6;993.7;1.6;84;5.1;-0.5
1420;19780121;5;0;0;0;7;5.8;1001.2;0.9;89;2.5;-2.3
1420;19780122;5;0;0;0;8;5.1;996;1.3;76;2;0
1420;19780123;5;7.7;8;0;7.7;6.1;997.8;1.2;92;2.1;-3.7
1420;19780124;5;3.9;1;2;7.7;8.3;979;5.6;91;8.7;0.5
1420;19780125;5;0;1;0;6.7;5.8;991.5;4.3;69;6.4;3.4
1420;19780126;5;3.7;8;0;6.7;6.2;994.7;2.2;86;4.9;-0.2
1420;19780127;5;0.3;8;0;7.3;6.5;998.2;3.6;83;4.5;0.8
1420;19780128;5;2;1;0;8;6.4;977.9;4.6;76;8;1.3
1420;19780129;5;0.3;1;0;7.7;6.6;974.7;3.9;81;6.3;3
1420;19780130;5;2.1;1;0;8;6.9;985.1;2.9;91;4.1;2
1420;19780131;5;0.1;7;0;5.7;5.3;998.4;1.2;78;4.3;0.1
1420;19780201;5;9;8;0;7.7;5.7;989.8;0.2;93;1.2;-3.1
1420;19780202;5;4;8;6;8;6.6;984.5;1.9;93;3.5;0.2
1420;19780203;5;0;7;2;6.3;5.4;1005.4;1.7;77;3.4;0.7
1420;19780204;5;0;7;0;6.3;5.5;1011.1;0.6;86;3.5;-1.5
1420;19780205;5;0;8;0;5.7;4.7;1003.3;-0.5;82;1.5;-3.3
1420;19780206;5;0.1;8;0;8;5.7;1000.6;0.8;88;2;-0.6
1420;19780207;5;0.1;7;0;6;4.9;1003.6;-0.1;77;3.3;-1.9
1420;19780208;5;0.1;7;0;7.3;3.7;1002.3;-1.6;68;-0.8;-3.4
1420;19780209;5;0;7;0;7.7;4;999.1;-1.8;75;-0.2;-2.4
1420;19780210;5;0;7;0;4.3;3.4;989.3;-3.2;68;-0.5;-4.4
1420;19780211;5;0.1;7;0;8;3.8;980.7;-2.8;76;-1.6;-5.2
1420;19780212;5;1.1;7;1;4.3;3.6;988.2;-3.2;73;0.8;-5
1420;19780213;5;0.3;7;2;7.3;4.5;989.4;-1.5;82;0;-6.1
1420;19780214;5;0.1;7;2;6.7;4.2;995.1;-0.8;73;1;-1.9
1420;19780215;5;0.6;7;1;8;5.6;998.4;-0.4;95;0.7;-2.2
1420;19780216;5;0;0;2;5.3;4.4;990.3;-2;80;1.4;-3.6
1420;19780217;5;0;7;0;3.7;3.8;995.8;-3.4;78;-0.7;-6
1420;19780218;5;0;0;0;3.7;2.9;1004.7;-5.2;72;-0.2;-11.1
1420;19780219;5;0;0;0;8;3.3;997.2;-2.4;64;-0.2;-5.6
1420;19780220;5;0;0;0;0;3;1007;-4.2;67;0.6;-8.8
1420;19780221;5;3.9;1;0;7.7;4.2;1003.1;-1.5;78;0.2;-7.6
1420;19780222;5;0.3;1;0;8;6.9;1000.2;2.3;97;3.8;-0.8
1420;19780223;5;0;1;0;8;7.6;992.3;5.2;87;7.5;2.1
1420;19780224;5;7.5;1;0;8;9.1;991.1;6;98;8.9;2.6
1420;19780225;5;0.2;1;0;7;9.1;983.9;7.5;88;12.1;3.9
1420;19780226;5;0.3;1;0;7;9.2;981.9;8;86;11.1;4.7
1420;19780227;5;0.7;1;0;7.3;9;985.1;9.1;80;14.8;2.9
1420;19780228;5;0;0;0;6;9.6;991.5;7.8;87;12.5;5.7
1420;19780301;5;2.7;1;0;7;9.1;993.2;7.8;85;13;4.8
1420;19780302;5;4.5;1;0;6.7;9.4;993.2;8.9;83;12.5;5.6
1420;19780303;5;0;0;0;4;7.5;993.1;8.4;67;13.3;6.5
1420;19780304;5;0.4;1;0;6;7.7;993.6;8.9;69;13.8;2.6
1420;19780305;5;0;1;0;6.3;6.7;1002.8;5;75;9.3;3.7
1420;19780306;5;0;0;0;1.3;4.8;1010.7;2.6;66;7.3;-1.6
1420;19780307;5;0;0;0;4;4.9;1009;0.6;77;7.7;-4.2
1420;19780308;5;0.1;1;0;8;6.3;1003.4;5.5;74;9.4;-2.3
1420;19780309;5;0;0;0;3.7;6.2;1011.8;6.2;64;10.8;4.3
1420;19780310;5;0;1;0;6.7;7.6;1014.4;6.6;81;9.8;0.1
1420;19780311;5;0;1;0;7;10.1;1009.1;10.5;79;14.6;7.4
1420;19780312;5;6.2;1;0;7;9.1;1000.3;11;70;14.7;5.4
1420;19780313;5;0.5;1;0;6.7;7.8;1001.6;7.9;73;11.7;6.3
1420;19780314;5;0;1;0;7.7;6.3;995.4;7.8;63;11.1;2.9
1420;19780315;5;2.4;1;0;7.3;8;991.5;7.1;80;9.2;5.6
1420;19780316;5;7.4;8;0;7.3;7.4;981.8;6.4;74;10.9;4.9
1420;19780317;5;0.1;1;0;6;6;989.9;4.4;73;8.8;0.8
1420;19780318;5;0;1;0;7;5.3;1003.6;3.2;69;7.5;-0.5
1420;19780319;5;14.1;8;0;8;5.9;1003.4;5.3;67;8.7;1.5
1420;19780320;5;15.5;8;0;8;7.1;988;5.4;77;10.8;2.1
1420;19780321;5;0.5;8;4;8;6.5;990;3.1;87;5;0.2
1420;19780322;5;3.9;1;0;6.7;6;1001.9;4.8;70;8.1;1.5
1420;19780323;5;5.5;8;0;6.3;7.6;989.4;4.7;86;9.2;2.5
1420;19780324;5;0;1;0;4.7;6.7;995.7;4.8;77;9.3;1.9
1420;19780325;5;6.5;1;0;7.7;8.2;999.9;6.4;88;8.7;0.5
1420;19780326;5;0.3;8;0;4.3;6.1;997.2;5.1;69;8.6;3.2
1420;19780327;5;6.6;1;0;8;8.8;999.9;6.3;95;8.6;1.2
1420;19780328;5;0;0;0;5.3;11;1000.6;10.1;87;15.7;7
1420;19780329;5;2.4;1;0;6.7;10.9;997.7;10.4;87;14.6;1.9
1420;19780330;5;0;0;0;5;11.4;992.1;13.4;74;19.4;7.9
1420;19780331;5;0.2;1;0;7.7;10.5;994.6;10.5;82;12.9;7.4
1420;19780401;5;0;0;0;7;9.4;991.7;10.6;74;15.2;7.4
1420;19780402;5;0.2;1;0;5.7;10.2;990.5;11.5;74;17.4;5.1
1420;19780403;5;0;1;0;6;9.4;995.6;10.1;75;13.4;8.5
1420;19780404;5;0.7;1;0;5;9.5;998.9;10;77;13.3;7.6
1420;19780405;5;0;1;0;6.3;7.3;1003.6;6;76;9.6;4.9
1420;19780406;5;0;0;0;1.7;4.1;1008.5;4.8;50;9.7;0.9
1420;19780407;5;0;0;0;2.3;4.2;1002.6;7.2;43;13.6;-1.6
1420;19780408;5;0;0;0;0.3;5.2;997;8.6;49;15.2;2.2
1420;19780409;5;0;0;0;0.7;6.7;995.5;9;59;17;2
1420;19780410;5;0;1;0;7;7.7;992;7.6;74;12.6;0.4
1420;19780411;5;0.1;1;0;5.3;5.5;994.4;4.6;62;8.5;1.9
1420;19780412;5;0;0;0;2.7;4.7;999.5;3.3;60;8.6;0.4
1420;19780413;5;0;0;0;3;5.5;991.4;6.2;59;12.3;-2.6
1420;19780414;5;0;1;0;7;6.6;986.8;7;67;12.1;0.5
1420;19780415;5;0.2;1;0;3.3;6.7;998.7;5.7;73;9.4;2.8
1420;19780416;5;0.7;8;0;5.3;5.9;1003.7;3.9;73;8.7;2.6
1420;19780417;5;0;0;0;1;5.1;1007.6;3.9;64;11.3;-4.4
1420;19780418;5;0;0;0;5.3;5.1;1001.9;8.6;49;15.1;-1.9
1420;19780419;5;0;0;0;5.7;6.9;1000.1;11.2;53;15.8;1.6
1420;19780420;5;18.5;1;0;2.7;8.5;996.7;11.9;61;19.1;4.4
1420;19780421;5;0.7;1;0;5.7;8.7;1003;8.8;77;13.4;6.6
1420;19780422;5;0;0;0;5;7.9;1008;9;72;15.2;2.4
1420;19780423;5;0;0;0;1.3;8.6;1004.7;11.6;63;16.8;6.7
1420;19780424;5;0;0;0;1.7;8.8;995.5;12.4;61;20.2;5
1420;19780425;5;0;0;0;2.3;7.5;991.4;12;56;16.5;8.2
1420;19780426;5;5.8;1;0;4.7;9;987.5;12;65;19.7;6.2
1420;19780427;5;0.2;1;0;2.7;10.3;988.8;12.8;72;18.6;4.6
1420;19780428;5;0.4;1;0;7;10.2;995.9;12.6;70;15.8;7
1420;19780429;5;2.8;1;0;5.7;9.6;991.9;15.3;60;20.5;5.3
1420;19780430;5;0.1;1;0;6.3;12.3;989.1;14.1;77;18.9;10.5
1420;19780501;5;28.3;1;0;8;12.7;983.5;13.1;82;16.8;11.2
1420;19780502;5;8.5;1;0;8;11.9;988.5;10.2;94;12.2;9.5
1420;19780503;5;0.2;1;0;4;11.3;999;10.8;86;15.9;9.1
1420;19780504;5;0;1;0;6;11.4;1001.6;13.1;77;19.2;5.4
1420;19780505;5;0.7;1;0;6.3;12.2;995.2;16.5;65;23.2;10.9
1420;19780506;5;5.4;1;0;7.3;13.8;993.1;12.5;94;16.4;11.8
1420;19780507;5;0.1;1;0;8;11.8;993.9;10.8;90;12.2;10.3
1420;19780508;5;3.6;1;0;8;10.9;996.6;11;82;13.6;9
1420;19780509;5;0;0;0;4.7;9.5;1002.5;12.3;64;17.9;9.8
1420;19780510;5;0.3;1;0;5;8.4;1010.1;10.5;65;16.5;2.8
1420;19780511;5;0;1;0;3.7;4.7;1013.3;6.7;50;11.1;2.9
1420;19780512;5;4.2;1;0;7.3;8.1;996.7;6.7;84;10.2;3.3
1420;19780513;5;1.6;1;0;7.3;8.9;994.8;6.7;90;9.7;3.4
1420;19780514;5;8.1;1;0;7.7;9.7;998.3;7.8;92;12.7;5.1
1420;19780515;5;2.5;1;0;6.3;10;998.7;9.2;84;13.6;7.2
1420;19780516;5;0.2;1;0;5.7;9.9;1002.3;11;77;16.4;6.6
1420;19780517;5;0;1;0;3.7;10;1003.1;12.2;71.00;18.5;7.5
1420;19780518;5;0.7;1;0;4;9.9;1001;15.9;57;20.9;5.8
1420;19780519;5;11.7;1;0;6.7;13.3;998.5;12.9;88;16.2;10.9
1420;19780520;5;15.1;1;0;4.7;13.3;1000.6;12.1;94;17.7;7.7
1420;19780521;5;0;0;0;5;12.5;996.4;14.3;77;18.7;6.7
1420;19780522;5;29.7;1;0;7.3;14.4;983.7;16.2;77;18.7;12.5
1420;19780523;5;36.4;1;0;8;12.2;987.8;10.9;93;15.9;10.1
1420;19780524;5;0.4;1;0;8;11.9;998.9;11.1;91;12.3;10
1420;19780525;5;0;0;0;8;12.5;1006.3;13.6;81;15.9;10.8
1420;19780526;5;0;0;0;3.7;13.2;1008.7;15.6;73;20.7;12.5
1420;19780527;5;0;0;0;1.3;10.7;1009.8;17.8;53;23.1;10.1
1420;19780528;5;0;0;0;1.7;11.7;1010.7;18.9;54;24.1;10.2
1420;19780529;5;0;0;0;1.3;12.3;1010;20;54;24.8;11.7
1420;19780530;5;0;0;0;2.7;12.6;1006.8;20.2;54;25.7;10.8
1420;19780531;5;0;0;0;1.3;13.5;1005.9;20.3;56;26.2;11.8
1420;19780601;5;0;0;0;2;13.8;1008.2;21.1;56;28;12.9
1420;19780602;5;0;1;0;4.3;15.1;1006.9;21.2;61;28.5;11.3
1420;19780603;5;0;0;0;6.7;16.7;1003.7;22.1;63;27.2;16.2
1420;19780604;5;0;0;0;5;15.4;1003.2;21.8;60;28.4;15.6
1420;19780605;5;0.1;1;0;6;16.4;1003.8;20.6;67;27.3;13.3
1420;19780606;5;0.7;1;0;6.3;17.5;1000.5;22.3;65;29.6;17.1
1420;19780607;5;1.3;1;0;6.3;16.8;1000.1;22.1;64;27.7;17.3
1420;19780608;5;0.2;1;0;7;15.3;1003.4;18.1;73;23.6;16.1
1420;19780609;5;0;1;0;6.3;14;1001.5;18.5;66;23.1;12.9
1420;19780610;5;0;0;0;4.7;9.3;1003.6;14.8;54;21.1;12.4
1420;19780611;5;0;0;0;3;9.4;1010.7;13.8;59;18.9;5.8
1420;19780612;5;0.8;1;0;5.3;9.5;1002.6;12;67;16.3;6.7
1420;19780613;5;1.6;1;0;6.3;10.5;1002.5;11.4;79;17.5;4.8
1420;19780614;5;0;0;0;2.3;10.3;999.9;14.8;62;20.6;5.5
1420;19780615;5;2.7;1;0;4.7;10.6;993.7;17.8;54;23;6.9
1420;19780616;5;0.2;1;0;7;12.3;990.7;15.9;70;20.7;12.2
1420;19780617;5;4.7;1;0;7.7;13.9;991.6;13.8;86;18.1;12.3
1420;19780618;5;0;1;0;4.7;12;1002.8;14;73;21.2;10.7
1420;19780619;5;0;0;0;5;12.1;1004.4;16.8;66;21.9;7.4
1420;19780620;5;11.4;1;0;6.3;13.4;1001.4;15.3;77;21.9;9.9
1420;19780621;5;0;1;0;6;12.8;997.5;16.4;70;22.4;8.6
1420;19780622;5;2.2;1;0;6.3;12.8;994.3;17.6;65;21.2;11
1420;19780623;5;10.1;1;0;7.3;13.9;988.1;13.4;87;17.7;11.2
1420;19780624;5;1;1;0;5.3;11.2;990;12.2;77;17.8;9
1420;19780625;5;2.5;1;0;6;10.4;996.8;12.6;72;17.7;6.4
1420;19780626;5;2.1;1;0;7.7;10.4;999.2;12.4;72;16.7;7.1
1420;19780627;5;0.2;1;0;7.3;9.5;1000.7;12.7;66;16;9.3
1420;19780628;5;0.4;1;0;6;10.8;1003.6;13;73;17.3;8
1420;19780629;5;0.1;1;0;7.3;14.7;1004;16.1;82;20.3;10.9
1420;19780630;5;0;1;0;5.3;14.7;1002.6;18.3;69;24.5;10
1420;19780701;5;0;0;0;5;12.2;1006.2;15.4;69;20.5;11
1420;19780702;5;8.9;1;0;7.3;14.3;1003.1;16.2;77;22.4;6.9
1420;19780703;5;4.2;1;0;7.3;16.6;994.2;17;85;19.1;15.1
1420;19780704;5;1.9;1;0;5.3;11.6;992.4;13.8;73;18.1;11.6
1420;19780705;5;3.7;1;0;7.7;12.6;993.9;12.9;85;17.7;7.5
1420;19780706;5;3.5;1;0;6.7;12.2;998.8;14;76;17.3;10.2
1420;19780707;5;4.2;1;0;7.3;12.3;1002.9;12.4;84;15.4;9.5
1420;19780708;5;9.5;1;0;7;13.5;1002.1;14;84;17.2;10.3
1420;19780709;5;0.3;1;0;6.7;12.7;996.4;13.6;82;18.1;11.7
1420;19780710;5;0;0;0;6.3;11.2;999.5;13.8;70;18;10.9
1420;19780711;5;0;0;0;4;13;999.3;17.4;67;23.5;7.6
1420;19780712;5;9.7;1;0;5.3;16.3;1002.7;18.6;76;24.3;12.6
1420;19780713;5;0;0;0;2.7;15.9;1008.5;18.5;74;24.2;11.8
1420;19780714;5;0;0;0;3;13.6;1008.1;17;68;23.5;10.4
1420;19780715;5;0;0;0;4.3;10.1;1009;13.3;64;17.7;11.3
1420;19780716;5;0;0;0;6.3;11.6;1005.5;16.3;67;21.8;4
1420;19780717;5;0;1;0;4.7;12.9;1004.3;17.2;66;21.9;11.5
1420;19780718;5;2.8;1;0;6.7;14.5;996.6;16.6;75;23.3;11.2
1420;19780719;5;0.3;1;0;5.3;13.8;998.5;16.5;73;21;12
1420;19780720;5;2.6;1;0;6.7;13.6;997.4;14.8;79;18.7;12
1420;19780721;5;0.8;1;0;6;11.7;1002.3;14;73;17.6;11.3
1420;19780722;5;0;0;0;4.3;11.9;1008.6;15.5;70;21.2;7.6
1420;19780723;5;0;0;0;6.3;12.7;1006.9;18.3;63;23.2;8.3
1420;19780724;5;0;0;0;3.3;14.4;1004.7;20.7;61;26.8;13
1420;19780725;5;0;0;0;4;16.3;1003.4;20.4;69;26.6;12.1
1420;19780726;5;3.7;1;0;5.3;17.1;999.5;21.1;67;29.3;14.4
1420;19780727;5;0;0;0;4.3;19.1;1005.3;20.5;80;25.8;17
1420;19780728;5;0;0;0;1.7;19.7;1007.4;23.6;68;29.9;15.4
1420;19780729;5;0;0;0;2.7;18.9;1006.7;25.8;59;32.1;16.8
1420;19780730;5;0;0;0;1;18.2;1001.4;25;58;31.6;18.7
1420;19780731;5;0;1;0;3.7;16.2;997.5;24;55.00;29.8;17.3
1420;19780801;5;2;1;0;7.7;18.4;1000.4;19.2;80;24.8;16.9
1420;19780802;5;2.4;1;0;7;16.3;1001.7;20;72;26.1;14.6
1420;19780803;5;0;0;0;4;15;1000.7;19.5;67;25.3;13.8
1420;19780804;5;0;0;0;4;13.7;1003.4;18.4;64;23.9;12.3
1420;19780805;5;0;0;0;5.3;13.5;1004.3;18.8;65;23.8;10.3
1420;19780806;5;0.7;1;0;7;15.1;997.9;19.8;66;25.2;14.3
1420;19780807;5;0;1;0;7.7;14;992.2;15.9;76;19.7;14.8
1420;19780808;5;0;1;0;6.3;12.2;994.3;16.3;66;20.7;14.3
1420;19780809;5;1.8;1;0;5.7;13.4;1000.5;15.3;76;22.9;12.6
1420;19780810;5;1.9;1;0;6;14.5;1004.9;14.2;89;19.7;11.8
1420;19780811;5;0;0;0;5.7;12.3;1008.1;15.4;70;20.3;10.5
1420;19780812;5;0;1;0;7.3;11.7;1007.7;13.6;74;19;9.7
1420;19780813;5;0;1;0;6.3;13;1004.8;14.3;79;18.6;10.9
1420;19780814;5;0;0;0;5.7;13.3;1003.7;17.2;72;22.9;10.8
1420;19780815;5;3.1;1;0;3.7;15.3;999.2;19.5;70;28.9;10.6
1420;19780816;5;0;1;0;5.3;13.9;1003.6;18.2;66;23.8;16.6
1420;19780817;5;0;1;0;6;12.1;1008.1;17.6;61;22.9;11.7
1420;19780818;5;0;0;0;2.7;10.1;1011.5;15.6;57;21.7;9.8
1420;19780819;5;0;0;0;2.3;10.7;1009.1;16.6;58;24.2;6.8
1420;19780820;5;0;0;0;1;12.5;1005.9;19.4;57;27.7;9.5
1420;19780821;5;0;0;0;3;14.8;1006.1;21.6;59;29.4;12.6
1420;19780822;5;0;0;0;3;16.8;1005.3;23.1;62;30.1;13.5
1420;19780823;5;0;1;0;5;15.2;1007.1;19.7;65;25.5;15.4
1420;19780824;5;0;0;0;0.7;11.6;1010.6;18.6;55.00;24.6;13.7
1420;19780825;5;0;0;0;5.7;11.8;1010.2;16.1;66;20.1;8.4
1420;19780826;5;0;0;0;5.3;9.8;1008.7;14.1;61;18.9;11.3
1420;19780827;5;0;1;0;6.7;11.2;1005.4;13;74;18;6.8
1420;19780828;5;0;0;0;2.7;8.4;1008.7;12.2;63;18.7;2.5
1420;19780829;5;0.7;1;0;5.3;10.9;1005.1;16;64;21.3;4.9
1420;19780830;5;5.1;1;0;6.7;10.7;999.4;12.8;71.00;17.9;10.8
1420;19780831;5;3.7;1;0;7;11.4;1000.1;11.9;80;15.7;9.6
1420;19780901;5;0.7;1;0;7.7;10.9;997.5;11.1;82;14.2;9.5
1420;19780902;5;0;1;0;5.3;10.7;998.6;12.9;73;17.6;8.7
1420;19780903;5;0;0;0;4.7;10.3;1000.2;14.4;65;19.6;8.4
1420;19780904;5;0;0;0;5.3;11.9;998.1;13.7;77;18.9;8
1420;19780905;5;0;0;0;2.7;11.2;995.2;14.3;72;20.7;5.6
1420;19780906;5;5.6;1;0;7.7;14.1;992.2;14.7;83;18.9;9.1
1420;19780907;5;0.1;1;0;8;14.8;996.3;16;82;20;13.2
1420;19780908;5;0;1;0;7;15.8;1003;18.4;76;22.2;14.6
1420;19780909;5;0.6;1;0;6.7;15.2;1004.4;17;78;22.1;12.3
1420;19780910;5;0;1;0;5.7;15.3;1003.9;19.6;68;26.1;13.9
1420;19780911;5;13;1;0;4.3;15.6;996.3;18.4;68;24.2;15.4
1420;19780912;5;0;1;0;5;11.3;1007.4;13.6;72;17.4;11.7
1420;19780913;5;0;1;0;5.3;11.7;1010.8;14;74;19.3;8.9
1420;19780914;5;0;1;0;6;13;1003.2;16.3;73;21.7;7.8
1420;19780915;5;0;1;0;6.3;12.1;1007.1;15.6;71.00;21.5;8.7
1420;19780916;5;0;0;0;3.7;13.3;1010.8;16.2;73;22.8;10.3
1420;19780917;5;0;0;0;4;12.3;1008.2;16.1;69;24.2;8.8
1420;19780918;5;0;0;0;3.7;10;1010.6;13.4;67;18.4;6.1
1420;19780919;5;0.2;1;0;4.7;10;1007.6;11.1;74;15.8;7.9
1420;19780920;5;0;1;0;3.7;8.5;1014.7;8.7;75;13.4;4
1420;19780921;5;0;1;0;5.3;11;1014.3;13.5;73;17.6;6.4
1420;19780922;5;0;1;0;7.7;13.8;1009.3;14.6;85;18.4;8.3
1420;19780923;5;0;1;0;7.3;14.3;1007.1;14.9;84;17.4;13.5
1420;19780924;5;0;0;0;4.3;10.4;1006.4;16.6;60;25.2;11.3
1420;19780925;5;0.1;1;0;0.7;12;1007;17.8;62;25.9;7.3
1420;19780926;5;8.2;1;0;6;12.5;1008.1;11.8;89;20.7;10.7
1420;19780927;5;0.2;1;0;7.3;11.4;1002.3;10.8;87;15.2;8.3
1420;19780928;5;8.5;1;0;6.3;10;1000.9;9.2;85;12.6;7.6
1420;19780929;5;3.5;1;0;7.7;12.9;993.5;12.2;91;14.1;8.3
1420;19780930;5;8.7;1;0;5;10;993.7;9.8;82;13.4;9
1420;19781001;5;0;1;0;5;9.6;998.2;8.4;85;13;6.8
1420;19781002;5;0;0;0;2;9.3;1005.5;8.6;83;14.5;3.9
1420;19781003;5;0;0;0;7.7;9.1;1002.7;9;80;11.6;6.7
1420;19781004;5;0;1;0;7;9.4;1004.2;10.5;75;12.7;8.1
1420;19781005;5;0;1;0;7.7;9.7;1010.6;11.3;74;13.6;7.5
1420;19781006;5;0;0;0;5.3;11.3;1011.5;12.3;78;17.1;10.7
1420;19781007;5;0;1;0;2;11.3;1010.1;12;81;18.3;5.6
1420;19781008;5;0;0;0;2.7;11.1;1007.8;10.8;85;18.9;3.8
1420;19781009;5;0;0;0;5.3;12.1;1006.9;12.6;83;21.3;4.8
1420;19781010;5;0;0;0;6;13.6;1007.9;14.7;81;21.8;9.5
1420;19781011;5;0;0;0;1.7;12.5;1012.5;13.5;80;21.5;8.6
1420;19781012;5;0;0;0;0.7;11;1013.6;11.8;80;19.6;6.8
1420;19781013;5;0;1;0;8;11.8;1010.5;10.4;94;12.1;5.9
1420;19781014;5;0;1;0;5;11.1;1008.5;9;93;13.1;7.1
1420;19781015;5;0.7;1;0;8;11.7;1007.8;9.5;99;10.8;5.1
1420;19781016;5;1;1;0;8;12.9;1003.1;12.2;92;15.4;8.4
1420;19781017;5;30.4;1;0;7.7;9.6;994.7;7.3;91;12.5;5.1
1420;19781018;5;0;0;0;2.3;7.9;1006.5;5.7;84;10.3;4
1420;19781019;5;0.1;1;0;3;7.7;1012.2;5;87;11.2;-0.6
1420;19781020;5;0;1;0;6.3;8;1007.1;6.1;87;10;-0.6
1420;19781021;5;0;1;0;6.3;8.3;1008.5;8.7;74;12.4;6.9
1420;19781022;5;1.3;1;0;8;10.3;1004.4;9.2;91;11.4;5.4
1420;19781023;5;0;0;0;4.7;8.5;1011;8.2;76;12.8;5.6
1420;19781024;5;0;0;0;6.3;9.5;1012.7;7.8;92;11.1;0.9
1420;19781025;5;5.4;1;0;8;11.9;1010;12;84;14.9;7.5
1420;19781026;5;0.2;1;0;5;9.6;1012.3;8.9;84;11.9;7.4
1420;19781027;5;0;1;0;5.7;7.3;1017.3;6.6;78;10.4;1.4
