x% This file contains an extracted local summary of land-surface
% temperature results produced by the Berkeley Earth averaging
% method for the location:
%
%    50.63 N, 8.87 E
%
% The Berkeley Earth method takes temperature observations from a large
% collection of weather monitoring stations and produces an estimate of
% the underlying global temperature field across all of the Earth's
% land areas.  Once this temperature field has been generated, it is
% possible to estimate the temperature evolution of individual locations
% simply by sampling the field at the locaiton in question.  This
% file contains such a local estimate.
%
% Temperatures are in Celsius and reported as anomalies relative to the
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence
% interval for statistical noise and spatial undersampling effects.  Such
% uncertainties are expected to account for the effects of random
% noise as well as random biases affecting station trends and random
% shifts in station baselines.  The analysis framework is expected to be
% robust against most forms of bias; however, the impact of some forms of
% possible systematic bias is still being studied.
%
% The current dataset presented here is described as:
%
%   Berkeley Earth analysis for mean temperature on complete dataset
%
%
% This analysis was run on 06-Jan-2021 15:35:34
%
% Global results are based on 50564 time series
%   with 20694236 data points
%
% The current location is characterized by:
%%   Location: 50.63 N, 8.87 E
%%   Country: Germany
%%   Nearby Cities: Frankfurt, Wiesbaden, Kassel, Mainz, Darmstadt, Offenbach
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 429
%%   Temperature obeservations within 200 km: 230497
%
% Note that all results reported here are derived from the full field
% analysis and may use information from stations a great distance from the
% target location when more local sources are not available.  In general,
% the temperature anomaly field has significant correlation extending over
% greater than 1000 km, which allows even distant stations to provide some
% insight at times when local coverage may be lacking.
%
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 8.06 +/- 0.24
%
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%      -0.87   0.28   3.67   7.43  11.83  15.24  16.73  16.35  13.36   8.60   3.69   0.42
%% +/-   0.29   0.26   0.28   0.29   0.27   0.27   0.28   0.26   0.27   0.28   0.28   0.29
%
% For each month, we report the estimated land-surface anomaly for that
% month and its uncertainty.  We also report the corresponding values for
% year, five-year, ten-year, and twenty-year moving averages CENTERED about
% that month (rounding down if the center is in between months).  For example,
% the annual average from January to December 1950 is reported at June 1950.
%
% Values are reported as missing (i.e. NaN) when station coverage near
% this location becomes too low.  Time averages over intervals with some
% missing data will be reported as long as at least 75% of the necessary
% values are available.
%
Year-Month;Anomaly_Month;Err_Month;Anomaly_Year;Err_Year;Anomaly_Five;Err_Five;Anomaly_Ten;Err_Ten;Anomaly_Twenty;Err_Twenty
1887-04;-0.586;0.384;-1.100;0.182;-0.848;0.129;-0.704;0.111;-0.571;0.141
1887-05;-2.150;0.497;-1.300;0.230;-0.842;0.127;-0.699;0.111;-0.566;0.142
1887-06;0.162;0.553;-1.449;0.250;-0.902;0.119;-0.691;0.110;-0.570;0.140
1887-07;1.929;0.325;-1.281;0.190;-0.822;0.120;-0.693;0.111;-0.569;0.139
1887-08;-0.891;0.559;-1.435;0.197;-0.917;0.123;-0.664;0.109;-0.569;0.138
1887-09;-1.715;0.313;-1.408;0.194;-0.891;0.131;-0.658;0.109;-0.561;0.135
1887-10;-3.754;0.404;-1.502;0.190;-0.939;0.135;-0.673;0.106;-0.559;0.134
1887-11;-1.304;0.614;-1.315;0.186;-0.874;0.134;-0.679;0.110;-0.574;0.132
1887-12;-1.760;0.160;-1.287;0.206;-0.918;0.138;-0.704;0.108;-0.571;0.131
1888-01;-1.515;0.822;-1.641;0.199;-0.946;0.136;-0.761;0.106;-0.562;0.129
1888-02;-2.924;0.323;-1.690;0.218;-0.915;0.136;-0.766;0.103;-0.566;0.129
1888-03;-2.393;0.314;-1.639;0.217;-0.905;0.136;-0.713;0.103;-0.566;0.129
1888-04;-1.706;0.446;-1.547;0.209;-0.909;0.142;-0.687;0.104;-0.571;0.128
1888-05;0.094;0.260;-1.464;0.204;-0.905;0.144;-0.686;0.105;-0.579;0.127
1888-06;0.496;0.519;-1.390;0.197;-0.983;0.148;-0.688;0.106;-0.581;0.128
1888-07;-2.316;0.329;-1.407;0.198;-1.039;0.142;-0.678;0.107;-0.587;0.128
1888-08;-1.488;0.499;-1.411;0.186;-1.001;0.140;-0.668;0.108;-0.580;0.127
1888-09;-1.096;0.389;-1.451;0.189;-0.969;0.137;-0.674;0.110;-0.581;0.126
1888-10;-2.649;0.420;-1.346;0.173;-1.029;0.139;-0.662;0.112;-0.580;0.124
1888-11;-0.308;0.564;-1.033;0.210;-1.030;0.145;-0.683;0.115;-0.575;0.124
1888-12;-0.879;0.429;-0.807;0.229;-1.020;0.148;-0.689;0.116;-0.557;0.124
1889-01;-1.709;0.541;-0.663;0.239;-1.032;0.154;-0.728;0.117;-0.537;0.123
1889-02;-2.982;0.242;-0.636;0.254;-1.067;0.154;-0.735;0.123;-0.531;0.122
1889-03;-2.865;0.275;-0.728;0.244;-1.089;0.154;-0.737;0.125;-0.528;0.123
1889-04;-0.455;0.418;-0.596;0.248;-1.082;0.154;-0.702;0.128;-0.524;0.125
1889-05;3.859;0.542;-0.719;0.237;-1.122;0.161;-0.714;0.130;-0.520;0.127
1889-06;3.199;0.552;-0.867;0.249;-1.107;0.164;-0.703;0.133;-0.523;0.128
1889-07;-0.579;0.417;-0.511;0.233;-1.063;0.155;-0.708;0.133;-0.513;0.129
1889-08;-1.164;0.258;-0.492;0.240;-1.040;0.150;-0.722;0.132;-0.513;0.129
1889-09;-2.203;0.393;-0.213;0.246;-1.045;0.149;-0.749;0.131;-0.518;0.128
1889-10;-1.062;0.449;-0.269;0.232;-1.040;0.151;-0.747;0.132;-0.519;0.129
1889-11;-1.781;0.370;-0.459;0.236;-0.994;0.157;-0.722;0.132;-0.496;0.129
1889-12;-2.665;0.454;-0.862;0.239;-1.002;0.160;-0.733;0.129;-0.482;0.129
1890-01;2.571;0.539;-0.960;0.239;-1.048;0.164;-0.745;0.131;-0.461;0.129
1890-02;-2.760;0.607;-0.874;0.243;-1.003;0.166;-0.830;0.133;-0.457;0.128
1890-03;0.482;0.371;-0.714;0.232;-0.974;0.165;-0.839;0.133;-0.472;0.129
1890-04;-1.131;0.458;-0.788;0.242;-0.943;0.163;-0.844;0.137;-0.479;0.129
1890-05;1.583;0.642;-0.726;0.256;-0.931;0.168;-0.823;0.137;-0.482;0.129
1890-06;-1.634;0.506;-1.018;0.276;-0.950;0.164;-0.828;0.140;-0.476;0.130
1890-07;-1.762;0.385;-1.561;0.274;-1.033;0.163;-0.826;0.140;-0.473;0.130
1890-08;-0.129;0.234;-1.396;0.268;-0.953;0.162;-0.808;0.141;-0.476;0.129
1890-09;-0.275;0.278;-1.508;0.258;-0.894;0.165;-0.783;0.143;-0.479;0.128
1890-10;-1.954;0.333;-1.616;0.257;-0.833;0.168;-0.786;0.147;-0.475;0.127
1890-11;-1.038;0.346;-1.700;0.256;-0.821;0.175;-0.764;0.151;-0.470;0.125
1890-12;-6.168;0.621;-1.629;0.257;-0.820;0.183;-0.759;0.155;-0.477;0.123
1891-01;-3.947;0.453;-1.557;0.240;-0.773;0.186;-0.756;0.155;-0.470;0.124
1891-02;-0.778;0.329;-1.676;0.237;-0.737;0.191;-0.736;0.154;-0.490;0.124
1891-03;-0.866;0.635;-1.630;0.229;-0.738;0.194;-0.695;0.155;-0.494;0.124
1891-04;-2.421;0.234;-1.382;0.220;-0.682;0.197;-0.717;0.155;-0.484;0.125
1891-05;0.575;0.532;-1.400;0.217;-0.713;0.195;-0.731;0.160;-0.480;0.125
1891-06;-0.782;0.388;-0.812;0.209;-0.711;0.200;-0.709;0.162;-0.479;0.124
1891-07;-0.898;0.359;-0.556;0.181;-0.705;0.201;-0.709;0.165;-0.481;0.124
1891-08;-1.556;0.481;-0.468;0.161;-0.633;0.211;-0.732;0.164;-0.479;0.123
1891-09;0.275;0.192;-0.642;0.136;-0.565;0.217;-0.751;0.164;-0.475;0.123
1891-10;1.023;0.219;-0.465;0.132;-0.512;0.221;-0.761;0.165;-0.458;0.123
1891-11;-1.258;0.400;-0.465;0.130;-0.591;0.224;-0.792;0.168;-0.471;0.124
1891-12;0.884;0.415;-0.426;0.146;-0.664;0.225;-0.802;0.170;-0.470;0.126
1892-01;-0.867;0.422;-0.417;0.162;-0.642;0.225;-0.790;0.165;-0.458;0.127
1892-02;0.278;0.485;-0.139;0.160;-0.640;0.222;-0.771;0.161;-0.468;0.126
1892-03;-2.960;0.585;-0.161;0.170;-0.646;0.218;-0.734;0.161;-0.477;0.126
1892-04;-0.291;0.190;-0.401;0.165;-0.645;0.220;-0.731;0.163;-0.475;0.126
1892-05;0.578;0.502;-0.345;0.172;-0.603;0.220;-0.723;0.168;-0.489;0.126
1892-06;-0.324;0.633;-0.663;0.163;-0.564;0.214;-0.712;0.170;-0.484;0.126
1892-07;-0.788;0.287;-1.130;0.166;-0.667;0.213;-0.729;0.169;-0.485;0.126
1892-08;1.785;0.252;-0.996;0.169;-0.743;0.209;-0.716;0.169;-0.485;0.124
1892-09;0.006;0.317;-0.653;0.184;-0.787;0.202;-0.712;0.169;-0.486;0.124
1892-10;-1.858;0.212;-0.468;0.200;-0.750;0.204;-0.693;0.168;-0.495;0.123
1892-11;-0.582;0.769;-0.451;0.210;-0.773;0.199;-0.694;0.165;-0.505;0.123
1892-12;-2.934;0.453;-0.376;0.210;-0.739;0.199;-0.676;0.166;-0.518;0.123
1893-01;-6.467;0.270;-0.267;0.215;-0.706;0.196;-0.645;0.163;-0.515;0.121
1893-02;1.882;0.374;-0.361;0.219;-0.702;0.196;-0.613;0.164;-0.512;0.120
1893-03;1.153;0.504;-0.458;0.251;-0.662;0.199;-0.599;0.165;-0.482;0.120
1893-04;1.937;0.407;-0.242;0.264;-0.662;0.198;-0.585;0.163;-0.490;0.120
1893-05;0.780;0.648;-0.373;0.260;-0.624;0.199;-0.593;0.165;-0.490;0.121
1893-06;0.572;0.549;-0.194;0.300;-0.535;0.199;-0.602;0.167;-0.496;0.121
1893-07;0.516;0.381;0.232;0.320;-0.472;0.202;-0.603;0.167;-0.497;0.122
1893-08;0.659;0.413;0.187;0.379;-0.470;0.199;-0.575;0.168;-0.498;0.122
1893-09;-1.153;0.363;0.192;0.380;-0.421;0.196;-0.564;0.166;-0.495;0.122
1893-10;0.736;0.313;0.256;0.398;-0.406;0.194;-0.539;0.165;-0.488;0.122
1893-11;-2.163;0.423;0.122;0.421;-0.432;0.196;-0.534;0.162;-0.487;0.123
1893-12;-0.787;0.832;-0.027;0.426;-0.399;0.195;-0.509;0.162;-0.494;0.123
1894-01;-1.349;0.557;-0.010;0.421;-0.386;0.193;-0.472;0.160;-0.513;0.123
1894-02;1.338;0.907;-0.152;0.404;-0.398;0.190;-0.432;0.159;-0.519;0.124
1894-03;1.212;0.565;-0.269;0.377;-0.413;0.189;-0.415;0.159;-0.527;0.123
1894-04;2.707;0.605;-0.414;0.373;-0.440;0.189;-0.415;0.158;-0.515;0.124
1894-05;-0.830;0.616;-0.170;0.369;-0.463;0.189;-0.455;0.159;-0.515;0.124
1894-06;-1.215;0.583;-0.133;0.318;-0.497;0.191;-0.486;0.158;-0.505;0.125
1894-07;0.727;0.335;-0.320;0.297;-0.517;0.190;-0.479;0.157;-0.502;0.126
1894-08;-1.046;0.227;-1.043;0.228;-0.501;0.190;-0.463;0.157;-0.505;0.127
1894-09;-2.561;0.329;-1.323;0.181;-0.423;0.191;-0.453;0.155;-0.515;0.127
1894-10;-0.998;0.279;-1.457;0.156;-0.423;0.192;-0.456;0.154;-0.512;0.127
1894-11;0.758;0.412;-1.370;0.139;-0.453;0.194;-0.420;0.156;-0.507;0.128
1894-12;-0.334;0.475;-1.238;0.151;-0.421;0.191;-0.429;0.155;-0.505;0.128
1895-01;-3.598;0.378;-1.277;0.154;-0.410;0.186;-0.436;0.155;-0.501;0.129
1895-02;-7.335;0.422;-1.183;0.160;-0.429;0.184;-0.405;0.152;-0.509;0.130
1895-03;-2.154;0.468;-0.790;0.185;-0.451;0.186;-0.432;0.152;-0.500;0.131
1895-04;1.097;0.490;-0.871;0.193;-0.442;0.187;-0.428;0.152;-0.513;0.132
1895-05;0.220;0.315;-0.832;0.208;-0.457;0.178;-0.450;0.153;-0.503;0.133
1895-06;0.367;0.213;-0.875;0.227;-0.403;0.185;-0.431;0.153;-0.501;0.135
1895-07;0.263;0.154;-0.586;0.223;-0.257;0.180;-0.403;0.151;-0.492;0.135
1895-08;0.077;0.189;-0.031;0.242;-0.272;0.186;-0.405;0.151;-0.482;0.135
1895-09;2.159;0.316;0.322;0.237;-0.304;0.183;-0.403;0.150;-0.483;0.136
1895-10;-1.974;0.381;0.106;0.201;-0.337;0.178;-0.391;0.150;-0.494;0.138
1895-11;1.221;0.462;0.003;0.226;-0.365;0.177;-0.377;0.149;-0.492;0.139
1895-12;-0.842;0.349;0.073;0.237;-0.384;0.178;-0.310;0.150;-0.486;0.141
1896-01;-0.134;0.909;0.041;0.248;-0.433;0.176;-0.307;0.148;-0.476;0.140
1896-02;-0.676;0.449;-0.154;0.253;-0.413;0.175;-0.338;0.147;-0.463;0.140
1896-03;2.091;0.304;-0.386;0.262;-0.390;0.174;-0.342;0.147;-0.457;0.141
1896-04;-1.498;0.300;-0.272;0.265;-0.397;0.168;-0.317;0.147;-0.460;0.142
1896-05;-1.013;0.421;-0.594;0.254;-0.356;0.161;-0.314;0.148;-0.459;0.144
1896-06;1.196;0.421;-0.618;0.253;-0.306;0.154;-0.307;0.148;-0.456;0.144
1896-07;-0.111;0.540;-0.781;0.230;-0.238;0.153;-0.288;0.150;-0.454;0.145
1896-08;-2.266;0.362;-0.623;0.203;-0.232;0.142;-0.277;0.149;-0.456;0.146
1896-09;-0.631;0.435;-0.652;0.227;-0.266;0.139;-0.283;0.151;-0.467;0.146
1896-10;-0.604;0.256;-0.553;0.245;-0.317;0.139;-0.293;0.151;-0.465;0.147
1896-11;-2.635;0.388;-0.568;0.245;-0.320;0.142;-0.294;0.152;-0.461;0.147
1896-12;-1.133;0.435;-0.538;0.220;-0.308;0.146;-0.301;0.154;-0.472;0.148
1897-01;-2.091;0.464;-0.540;0.210;-0.316;0.148;-0.267;0.156;-0.456;0.148
1897-02;1.224;0.327;-0.292;0.203;-0.286;0.150;-0.281;0.156;-0.459;0.147
1897-03;1.733;0.448;-0.350;0.202;-0.259;0.153;-0.255;0.158;-0.450;0.148
1897-04;-0.307;0.318;-0.414;0.210;-0.266;0.154;-0.246;0.159;-0.453;0.149
1897-05;-1.189;0.503;-0.314;0.209;-0.236;0.155;-0.279;0.159;-0.441;0.151
1897-06;1.552;0.207;-0.194;0.205;-0.293;0.153;-0.277;0.160;-0.445;0.152
1897-07;-0.131;0.551;0.171;0.200;-0.206;0.150;-0.277;0.160;-0.464;0.152
1897-08;0.702;0.273;0.148;0.184;-0.067;0.153;-0.305;0.158;-0.463;0.152
1897-09;-1.318;0.426;-0.057;0.147;-0.076;0.156;-0.314;0.158;-0.457;0.152
1897-10;-1.370;0.372;-0.037;0.139;-0.106;0.151;-0.316;0.159;-0.433;0.153
1897-11;-1.435;0.760;-0.013;0.145;-0.128;0.152;-0.331;0.155;-0.428;0.152
1897-12;0.300;0.411;-0.187;0.157;-0.124;0.154;-0.332;0.158;-0.418;0.153
1898-01;2.296;0.546;-0.381;0.146;-0.100;0.153;-0.270;0.158;-0.424;0.153
1898-02;0.937;0.550;-0.285;0.152;-0.109;0.153;-0.258;0.158;-0.408;0.152
1898-03;-0.717;0.382;-0.155;0.156;-0.144;0.152;-0.250;0.156;-0.403;0.153
1898-04;-0.075;0.550;-0.014;0.162;-0.120;0.152;-0.293;0.156;-0.405;0.153
1898-05;-0.894;0.306;0.131;0.157;-0.129;0.147;-0.295;0.156;-0.401;0.155
1898-06;-0.538;0.336;0.289;0.160;-0.085;0.146;-0.305;0.157;-0.396;0.157
1898-07;-2.459;0.327;0.324;0.166;-0.142;0.142;-0.315;0.158;-0.385;0.157
1898-08;1.847;0.286;0.390;0.179;-0.206;0.143;-0.328;0.158;-0.388;0.157
1898-09;0.249;0.336;0.381;0.195;-0.264;0.147;-0.317;0.157;-0.389;0.157
1898-10;0.317;0.246;0.357;0.208;-0.228;0.151;-0.315;0.157;-0.383;0.157
1898-11;0.308;0.584;0.349;0.231;-0.197;0.151;-0.292;0.158;-0.392;0.156
1898-12;2.200;0.345;0.349;0.229;-0.214;0.151;-0.299;0.156;-0.393;0.157
1899-01;2.717;0.370;0.578;0.244;-0.191;0.151;-0.298;0.155;-0.392;0.156
1899-02;1.722;0.222;0.485;0.243;-0.157;0.151;-0.302;0.150;-0.391;0.156
1899-03;-0.828;0.375;0.385;0.241;-0.152;0.154;-0.317;0.146;-0.385;0.157
1899-04;-0.355;0.776;0.242;0.251;-0.147;0.153;-0.327;0.144;-0.381;0.156
1899-05;-0.996;0.455;0.428;0.270;-0.126;0.154;-0.316;0.144;-0.400;0.156
1899-06;-0.531;0.154;-0.070;0.254;-0.106;0.155;-0.308;0.146;-0.421;0.156
1899-07;0.288;0.383;-0.158;0.246;-0.018;0.157;-0.296;0.147;-0.426;0.156
1899-08;0.730;0.454;-0.219;0.271;-0.061;0.159;-0.288;0.150;-0.422;0.156
1899-09;-0.950;0.205;-0.374;0.271;-0.087;0.161;-0.281;0.152;-0.416;0.155
1899-10;-1.397;0.454;-0.402;0.218;-0.068;0.161;-0.277;0.152;-0.408;0.154
1899-11;2.535;0.585;-0.409;0.209;-0.105;0.159;-0.291;0.152;-0.409;0.154
1899-12;-3.769;0.623;-0.315;0.204;-0.132;0.160;-0.277;0.154;-0.393;0.154
1900-01;1.657;0.453;-0.200;0.187;-0.144;0.160;-0.258;0.152;-0.396;0.152
1900-02;0.987;0.590;-0.297;0.192;-0.182;0.159;-0.188;0.154;-0.375;0.152
1900-03;-2.682;0.340;-0.215;0.190;-0.178;0.161;-0.161;0.155;-0.377;0.150
1900-04;-0.698;0.266;-0.142;0.188;-0.190;0.163;-0.181;0.154;-0.373;0.150
1900-05;-1.083;0.387;-0.296;0.164;-0.206;0.169;-0.183;0.154;-0.377;0.151
1900-06;0.605;0.352;0.167;0.168;-0.261;0.171;-0.173;0.155;-0.367;0.151
1900-07;1.668;0.264;-0.266;0.166;-0.283;0.174;-0.157;0.155;-0.366;0.152
1900-08;-0.436;0.463;-0.728;0.166;-0.243;0.173;-0.156;0.155;-0.368;0.151
1900-09;0.031;0.202;-0.616;0.166;-0.196;0.171;-0.182;0.154;-0.374;0.151
1900-10;-0.521;0.423;-0.506;0.166;-0.249;0.168;-0.202;0.154;-0.364;0.151
1900-11;0.686;0.431;-0.343;0.162;-0.225;0.166;-0.219;0.153;-0.366;0.150
1900-12;1.794;0.570;-0.381;0.154;-0.226;0.166;-0.212;0.153;-0.333;0.151
1901-01;-3.541;0.366;-0.412;0.173;-0.197;0.167;-0.196;0.150;-0.321;0.152
1901-02;-4.557;0.560;-0.395;0.181;-0.242;0.166;-0.190;0.150;-0.314;0.151
1901-03;-1.341;0.313;-0.427;0.198;-0.244;0.165;-0.218;0.150;-0.307;0.150
1901-04;0.626;0.186;-0.405;0.191;-0.233;0.168;-0.203;0.152;-0.298;0.150
1901-05;0.864;0.322;-0.577;0.203;-0.228;0.169;-0.187;0.151;-0.296;0.151
1901-06;0.149;0.272;-0.725;0.234;-0.292;0.172;-0.203;0.151;-0.295;0.151
1901-07;1.306;0.456;-0.160;0.229;-0.358;0.168;-0.200;0.151;-0.280;0.151
1901-08;-0.238;0.260;0.104;0.228;-0.372;0.169;-0.181;0.153;-0.260;0.150
1901-09;-0.351;0.410;0.230;0.241;-0.369;0.165;-0.183;0.154;-0.257;0.150
1901-10;-0.259;0.314;0.246;0.251;-0.338;0.158;-0.168;0.154;-0.264;0.150
1901-11;-1.378;0.466;-0.110;0.234;-0.313;0.155;-0.129;0.152;-0.256;0.150
1901-12;0.027;0.611;-0.125;0.231;-0.308;0.158;-0.143;0.153;-0.249;0.150
1902-01;3.232;0.605;-0.306;0.223;-0.277;0.158;-0.122;0.156;-0.246;0.151
1902-02;-1.384;0.529;-0.418;0.207;-0.290;0.159;-0.147;0.158;-0.238;0.151
1902-03;0.165;0.504;-0.480;0.198;-0.302;0.162;-0.166;0.160;-0.214;0.149
1902-04;0.823;0.384;-0.630;0.200;-0.289;0.161;-0.174;0.160;-0.215;0.150
1902-05;-3.416;0.236;-0.717;0.208;-0.347;0.159;-0.158;0.158;-0.216;0.150
1902-06;-0.022;0.380;-0.967;0.204;-0.260;0.166;-0.179;0.159;-0.214;0.151
1902-07;-0.867;0.364;-1.154;0.208;-0.310;0.166;-0.199;0.160;-0.206;0.150
1902-08;-1.588;0.298;-0.765;0.211;-0.310;0.168;-0.210;0.160;-0.224;0.150
1902-09;-1.096;0.426;-0.603;0.209;-0.246;0.168;-0.201;0.161;-0.243;0.151
1902-10;-2.059;0.316;-0.938;0.204;-0.256;0.170;-0.173;0.162;-0.246;0.151
1902-11;-2.421;0.470;-0.612;0.193;-0.239;0.169;-0.162;0.163;-0.248;0.150
1902-12;-2.971;0.410;-0.661;0.191;-0.222;0.171;-0.159;0.164;-0.229;0.151
1903-01;0.993;0.376;-0.644;0.187;-0.215;0.174;-0.203;0.164;-0.200;0.151
1903-02;3.283;0.302;-0.585;0.185;-0.204;0.176;-0.204;0.164;-0.204;0.151
1903-03;2.111;0.396;-0.481;0.174;-0.220;0.177;-0.208;0.165;-0.198;0.151
1903-04;-3.205;0.430;-0.231;0.183;-0.284;0.177;-0.225;0.166;-0.205;0.151
1903-05;0.504;0.329;0.022;0.190;-0.309;0.179;-0.208;0.167;-0.207;0.152
1903-06;-0.613;0.316;0.134;0.191;-0.339;0.180;-0.189;0.167;-0.212;0.151
1903-07;-0.663;0.227;-0.055;0.182;-0.250;0.178;-0.167;0.167;-0.226;0.151
1903-08;-0.886;0.181;-0.252;0.195;-0.173;0.181;-0.200;0.167;-0.236;0.150
1903-09;0.160;0.337;-0.480;0.181;-0.173;0.179;-0.214;0.168;-0.234;0.150
1903-10;0.940;0.475;-0.090;0.191;-0.178;0.180;-0.226;0.169;-0.235;0.151
1903-11;0.610;0.476;-0.088;0.190;-0.176;0.179;-0.250;0.169;-0.214;0.151
1903-12;-1.621;0.397;-0.057;0.192;-0.191;0.178;-0.278;0.170;-0.207;0.149
1904-01;-1.278;0.348;0.176;0.187;-0.208;0.176;-0.312;0.170;-0.214;0.149
1904-02;0.919;0.358;0.247;0.201;-0.204;0.177;-0.349;0.173;-0.209;0.147
1904-03;-0.632;0.182;0.093;0.224;-0.214;0.174;-0.354;0.174;-0.209;0.146
1904-04;1.476;0.331;-0.038;0.232;-0.190;0.173;-0.347;0.171;-0.210;0.144
1904-05;0.532;0.403;-0.165;0.233;-0.132;0.170;-0.345;0.170;-0.212;0.143
1904-06;-0.239;0.309;0.089;0.240;-0.179;0.170;-0.355;0.171;-0.212;0.143
1904-07;2.135;0.493;0.084;0.240;-0.226;0.173;-0.374;0.171;-0.214;0.143
1904-08;-0.041;0.415;0.091;0.255;-0.233;0.175;-0.380;0.169;-0.206;0.142
1904-09;-1.686;0.279;0.241;0.266;-0.245;0.176;-0.379;0.169;-0.201;0.143
1904-10;-0.627;0.281;0.008;0.276;-0.280;0.174;-0.360;0.169;-0.200;0.142
1904-11;-0.918;0.358;-0.042;0.268;-0.211;0.172;-0.398;0.166;-0.206;0.143
1904-12;1.428;0.504;0.114;0.253;-0.226;0.171;-0.356;0.168;-0.192;0.143
1905-01;-1.342;0.451;0.111;0.241;-0.254;0.169;-0.355;0.168;-0.173;0.143
1905-02;1.002;0.390;0.134;0.228;-0.238;0.171;-0.345;0.170;-0.139;0.143
1905-03;1.165;0.295;0.197;0.217;-0.223;0.170;-0.322;0.167;-0.136;0.143
1905-04;-1.314;0.390;-0.117;0.211;-0.156;0.171;-0.317;0.167;-0.143;0.142
1905-05;-0.066;0.368;-0.107;0.211;-0.118;0.170;-0.305;0.166;-0.138;0.143
1905-06;1.625;0.393;-0.226;0.200;-0.058;0.171;-0.303;0.168;-0.130;0.143
1905-07;2.108;0.373;0.034;0.191;-0.123;0.169;-0.330;0.171;-0.135;0.143
1905-08;0.231;0.361;-0.042;0.199;-0.164;0.170;-0.331;0.173;-0.140;0.143
1905-09;-0.927;0.229;-0.254;0.184;-0.219;0.173;-0.345;0.173;-0.156;0.143
1905-10;-4.403;0.317;-0.116;0.185;-0.202;0.179;-0.336;0.172;-0.157;0.143
1905-11;-0.787;0.350;-0.029;0.176;-0.190;0.182;-0.356;0.170;-0.173;0.143
1905-12;-0.006;0.453;-0.225;0.179;-0.152;0.184;-0.356;0.169;-0.156;0.143
1906-01;1.779;0.448;-0.380;0.184;-0.137;0.183;-0.335;0.171;-0.138;0.141
1906-02;0.091;0.546;-0.398;0.202;-0.158;0.184;-0.289;0.171;-0.132;0.142
1906-03;-1.376;0.259;-0.401;0.208;-0.184;0.188;-0.272;0.171;-0.138;0.142
1906-04;0.338;0.234;0.068;0.204;-0.219;0.185;-0.280;0.170;-0.129;0.143
1906-05;0.978;0.353;0.307;0.179;-0.271;0.182;-0.277;0.170;-0.120;0.143
1906-06;-0.722;0.447;0.073;0.179;-0.264;0.182;-0.283;0.171;-0.137;0.144
1906-07;0.245;0.289;-0.041;0.199;-0.266;0.185;-0.272;0.170;-0.141;0.145
1906-08;0.015;0.385;-0.195;0.185;-0.325;0.189;-0.242;0.169;-0.133;0.145
1906-09;-0.971;0.257;-0.129;0.215;-0.340;0.194;-0.232;0.167;-0.137;0.146
1906-10;1.233;0.326;-0.264;0.239;-0.355;0.192;-0.234;0.166;-0.136;0.146
1906-11;2.084;0.266;-0.282;0.232;-0.378;0.193;-0.217;0.166;-0.123;0.146
1906-12;-2.816;0.550;-0.302;0.231;-0.402;0.192;-0.197;0.166;-0.115;0.146
1907-01;0.409;0.666;-0.536;0.233;-0.471;0.193;-0.225;0.168;-0.115;0.147
1907-02;-1.763;0.284;-0.587;0.228;-0.470;0.191;-0.194;0.171;-0.138;0.146
1907-03;-0.575;0.409;-0.523;0.218;-0.457;0.191;-0.173;0.171;-0.160;0.146
1907-04;-1.291;0.422;-0.463;0.224;-0.430;0.190;-0.183;0.170;-0.172;0.146
1907-05;0.761;0.281;-0.650;0.237;-0.448;0.189;-0.153;0.170;-0.152;0.146
1907-06;-0.953;0.202;-0.359;0.233;-0.453;0.187;-0.151;0.169;-0.145;0.146
1907-07;-2.572;0.246;-0.635;0.181;-0.400;0.185;-0.135;0.169;-0.143;0.147
1907-08;-0.587;0.229;-0.420;0.181;-0.380;0.186;-0.143;0.170;-0.147;0.148
1907-09;-0.211;0.308;-0.472;0.187;-0.398;0.180;-0.171;0.170;-0.137;0.148
1907-10;1.961;0.323;-0.545;0.213;-0.378;0.181;-0.176;0.168;-0.140;0.149
1907-11;-0.161;0.447;-0.511;0.230;-0.370;0.182;-0.165;0.168;-0.130;0.149
1907-12;0.676;0.462;-0.293;0.247;-0.384;0.184;-0.127;0.167;-0.144;0.150
1908-01;-2.908;0.526;-0.058;0.259;-0.444;0.189;-0.131;0.167;-0.150;0.149
1908-02;0.821;0.424;-0.186;0.262;-0.458;0.192;-0.149;0.167;-0.148;0.150
1908-03;-1.201;0.403;-0.288;0.281;-0.471;0.194;-0.145;0.168;-0.143;0.150
1908-04;-2.169;0.580;-0.546;0.267;-0.389;0.192;-0.116;0.169;-0.137;0.150
1908-05;1.175;0.403;-0.742;0.250;-0.403;0.187;-0.118;0.169;-0.124;0.150
1908-06;1.664;0.377;-0.896;0.272;-0.373;0.191;-0.120;0.167;-0.133;0.148
1908-07;0.243;0.350;-0.770;0.297;-0.419;0.194;-0.136;0.165;-0.124;0.148
1908-08;-2.116;0.363;-1.061;0.304;-0.405;0.190;-0.143;0.163;-0.133;0.148
